vuln_critical_count,vuln_high_count,vuln_medium_count,vuln_low_count,secrets_detected_count,secrets_verified_count,container_vulnerabilities,container_misconfigurations,npm_vulnerabilities,python_vulnerabilities,sast_code_smells,sast_security_issues,iac_misconfigurations,vuln_new_count,vuln_fixed_count,vuln_age_avg_days,scans_failed_count,scan_duration_avg_seconds,cve_count,cwe_count,security_risk_score,pipeline_runs_total,pipeline_runs_success,pipeline_runs_failed,pipeline_runs_cancelled,pipeline_success_rate,pipeline_duration_avg_seconds,pipeline_duration_max_seconds,pipeline_duration_std_seconds,build_failures_count,test_failures_count,lint_failures_count,test_coverage_percent,test_coverage_delta,deployments_count,deployments_per_day,lead_time_hours,mttr_hours,change_failure_rate,stage_checkout_seconds,stage_build_seconds,stage_test_seconds,stage_security_scan_seconds,stage_docker_build_seconds,workflows_concurrent_count,workflow_queue_time_seconds,artifacts_generated_count,artifacts_size_mb,job_retry_count,workflow_rerun_count,main_branch_runs,feature_branch_runs,push_triggered_runs,schedule_triggered_runs,manual_triggered_runs,pipeline_duration_anomaly_score,commits_count,commits_per_day_avg,commit_time_variance,unique_authors_count,new_authors_count,lines_added_total,lines_deleted_total,lines_changed_total,files_changed_count,commit_size_avg_lines,commit_size_max_lines,large_commits_count,branches_created_count,branches_deleted_count,pull_requests_count,pull_requests_merged_count,cyclomatic_complexity_avg,code_duplication_percent,commit_message_length_avg,commits_no_message_count,commits_unusual_hours_count,force_push_count,binary_files_changed_count,code_review_time_avg_hours,commits_without_review_count,containers_started_count,containers_stopped_count,containers_restarted_count,containers_killed_count,images_pulled_count,images_pushed_count,unique_images_count,container_cpu_total_cores,container_memory_total_mb,container_cpu_throttled_count,pods_created_count,pods_deleted_count,pods_evicted_count,pods_failed_count,scale_up_events_count,scale_down_events_count,replica_count_avg,liveness_probe_failures,readiness_probe_failures,unsigned_images_count,images_from_unknown_registries,network_policy_violations,container_exit_code_0_count,container_exit_nonzero_count,deployments_successful_count,deployments_failed_count,deployment_success_rate,rollbacks_count,rollback_rate,deployment_duration_avg_seconds,deployment_duration_max_seconds,time_between_deployments_hours,prod_deployments_count,staging_deployments_count,blue_green_deployments_count,canary_deployments_count,rolling_update_count,argocd_sync_count,argocd_out_of_sync_count,argocd_sync_failures,config_drift_detected_count,deployments_unusual_hours_count,emergency_deployments_count,deployments_without_notes_count,cpu_usage_avg_percent,cpu_usage_max_percent,cpu_usage_std,cpu_throttling_count,memory_usage_avg_mb,memory_usage_max_mb,memory_usage_percent,memory_oom_count,disk_usage_percent,disk_io_read_mb,disk_io_write_mb,disk_iops_avg,network_rx_mb,network_tx_mb,network_errors_count,network_dropped_packets,load_avg_1min,load_avg_5min,load_avg_15min,process_count,thread_count,file_descriptors_open,container_cpu_avg_percent,container_memory_avg_mb,container_restart_count,pod_pending_count,pod_failed_count,node_count_total,node_ready_count,node_not_ready_count,cpu_limit_hit_count,memory_limit_hit_count,service_uptime_percent,health_check_failures,http_response_time_avg_ms,http_response_time_p95_ms,http_response_time_p99_ms,http_5xx_count,http_4xx_count,resource_spike_count,requests_total_count,requests_per_second_avg,requests_per_second_max,requests_get_count,requests_post_count,requests_put_count,requests_delete_count,status_2xx_count,status_3xx_count,status_4xx_count,status_5xx_count,error_rate_percent,unique_endpoints_count,endpoint_diversity_score,unique_user_agents_count,bot_requests_count,unique_ips_count,requests_per_ip_avg,requests_per_ip_max,unique_countries_count,request_size_avg_bytes,response_size_avg_bytes,auth_attempts_count,auth_failures_count,auth_failure_rate,suspicious_payloads_count,sql_injection_attempts,rate_limit_hits_count,network_ingress_mb,network_egress_mb,network_total_mb,connections_established_count,connections_closed_count,connections_active_avg,http_traffic_percent,https_traffic_percent,dns_queries_count,unique_external_ips_count,external_connections_suspicious,bandwidth_utilization_percent,network_latency_avg_ms,network_latency_p99_ms,network_anomalies_count,label,synthetic,source,date,branch,timestamp
2,8,42,5,0,0,53.52447752773955,407.9401437682818,0,2,55.02332626048196,0,391.2609055481251,0,1,2,0,0,0,0,76.24803161940974,3,0,3.0929462130681085,0,0,142.93852702438724,437.2116465640283,56.013152558701115,0,1,0,0,0,3,0.2078672265309515,2.092898574516978,3.786340660124761,0.8376954106534255,10.881748240290936,50.86767585172753,40.44599777372611,44.465348013976595,67.95630724846839,1,4.55472505322197,13,0.06331467471786119,0,0,2.648219022941605,0,1.7533063797439787,1,0,2,4,0.5940408628550717,0,0,0,65668,323,66248,188,13570.440844410226,53849.44851139716,2,0,0,0,0,0,0,243.71477465504285,0,3,0,158,1,7,8,2,3,2,3,2,1,0,1541,0,3,0,0,0,0,0,0,1,0,0,2,0,2,0,0,0,0.7689458545167017,0,0.10170416222375488,95.33022806003262,344.00210001346693,103.46953682951057,0,0,1,0,2,0,0,2,0,0,0,0,32.79906930958953,44.53755551747517,5.3918040054025465,0,1230.6105652094384,2289.7433101106885,11.39940746889813,2,63.54502754954447,9.220806786282415,5.553833331781546,60.91551424313997,2.213205631660456,1.8035709935480235,0,0,1.5481578499998245,1.3370791745446022,0.8879177634479613,78,278,644.2577271644088,27.30337400746624,584.2210818562642,0,0,0,1,2,0,0,0,100.0,2,22.164721757617798,91.13207357331413,129.4762773214891,2,4,0,2317,0.024089116467535285,5.498023842902908,1695,460,124,125,2204,123,106,17,4.621602455715269,16,2.2387977014947418,5,262,8,192.80744185497596,707.9672366073784,6,526.468093465001,2114.821052589401,142,8,10.030311657494343,2,2,0,791.1998516280411,412.1001805808001,1084,3601,3467,10.32865216037321,21.80045731783047,70.33216353756897,1436,12,2,2.095617999325491,6.2879824738019385,22.885940194572285,0,1,True,vulnerable,2025-11-26,main,2025-11-26
0,0,0,0,0,0,0.0,0.0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,183.44299784922802,391.4606827348149,38.77332807917435,0,0,0,0,0,4,0.21386986838969435,1.8255741966633716,4.237012122927105,0.0,9.328733142891267,67.3384508222761,45.86142795384281,47.14096909190508,92.708568950998,0,5.790094962243112,0,0.0,0,0,0.0,0,0.0,0,0,0,4,0.6222461299685408,0,1,0,65551,282,65590,192,14201.351868371705,49363.483843416514,2,0,0,0,0,0,0,246.62377910319927,0,2,0,140,0,6,5,6,2,0,4,4,1,2,1532,0,3,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0.8245876493366376,0,0.09752247581760291,104.22336673173042,356.88566108512236,95.58613587061174,0,0,0,0,3,0,0,0,0,0,0,0,16.521738619431943,55.87855888137735,5.619738784702869,0,1287.017907494917,2089.8849244241474,15.619798839563227,0,31.957645291984015,8.3872461417639,5.075694940005094,56.85589746298416,1.9433405655959493,1.8499111637007757,0,0,1.5796463492946136,1.1325789480777961,1.0479360953429422,80,266,726.8019015672445,30.85913513203156,556.5822282029262,0,0,0,0,0,0,0,0,100.0,0,23.07476933618071,76.71710982061543,151.00703917198518,1,3,0,2444,0.03126966602355844,5.49689110726522,1703,463,110,127,2240,112,93,24,5.686957192605725,9,2.6677278120692187,3,255,7,254.49097248666945,739.284741926376,3,469.8350095039565,2217.3932397702692,122,11,10.157974312251453,0,0,0,734.0995782156444,295.2710960123303,1104,3618,3511,9.925010380872779,18.284864851707713,71.23412865101966,1445,11,0,1.7985500283088076,5.0031477269063265,31.149951842193417,0,0,True,secured,2025-11-23,hardened,2025-11-23
3,3,41,5,0,0,48.06657160160808,301.6450690722235,0,1,53.127365121256666,0,381.524618806543,0,0,0,0,0,0,0,88.71504802685223,6,0,3.055365390959111,0,0,211.26150916593218,476.9941069139174,45.553932105471745,0,0,0,0,0,5,0.2826639365441087,2.4020012279770713,4.232839081387446,0.9773515901150168,8.659605848300814,56.74193579930111,52.98319473108803,72.88918445445728,88.23306428606737,2,4.61943028612039,13,0.06372921978182462,1,1,3.154080031970915,0,1.8934598320676177,0,0,0,7,0.6489400086995216,1,0,0,64757,302,65730,182,13963.501213335574,53443.18629370954,1,1,1,2,2,0,0,266.60299411310194,0,5,0,144,0,2,5,2,2,0,4,4,3,1,1507,0,6,0,1,0,0,0,0,0,0,2,0,1,1,0,0,0,0.901650484852658,0,0.09292694659671667,140.46240451742824,243.88601703999763,63.4599235575169,0,0,0,0,2,0,0,0,2,0,1,0,27.28518682306919,51.91520963865965,5.241238137655348,0,1511.5341646093163,2512.4529237118772,14.7660242694492,2,48.85476387486884,8.276159243968355,5.363545940687359,43.965777012402775,2.110825100175005,1.342801027963393,0,0,1.3114183087713693,1.233205085268598,1.0732140563485115,75,261,611.1060923350358,29.102616574322397,524.7589653880656,0,0,0,2,1,0,1,0,100.0,0,23.53681552079751,81.13608569021882,138.96971171050063,2,2,0,2422,0.029937586780041426,5.1753150496367795,1717,464,125,104,2155,121,94,21,5.244593565073831,8,2.684702620221876,3,257,14,254.7688196163133,746.4446865648965,1,606.1150042519102,2044.0228647141923,113,10,9.696820217165724,2,1,0,849.9555680402568,375.44046004595816,1047,3552,3459,10.347530376158074,22.327017535909974,76.98866645474166,1481,16,0,2.12838610699231,4.345924316872576,15.846835515717716,0,1,True,vulnerable,2025-11-27,main,2025-11-27
3,7,45,3,0,0,54.035570416530646,296.8904387583778,1,0,66.94681924851031,0,330.5741893371627,0,0,0,0,0,0,0,106.66024094232516,2,0,2.29650888507544,0,0,145.9973499565889,458.9572633432984,40.369071708339476,0,0,0,1,0,2,0.2451152412205744,2.052673080477165,3.6174890169739466,1.1649066287200487,10.985307006303849,57.04818188124544,35.64423283327085,45.9293473941954,67.72248686530978,4,5.000532619540815,14,0.05812695789836984,0,0,2.54793800435905,1,1.999148202552158,0,0,0,6,0.660065319697571,1,0,0,65542,316,65972,187,12540.582274531811,56504.032648963934,2,0,0,0,0,0,0,233.7924885365661,0,7,0,145,0,2,9,3,0,1,4,4,3,1,1500,0,7,0,0,0,2,0,1,0,0,0,0,0,2,0,1,0,0.6731118672942429,0,0.09337021219910781,135.64179479620992,327.99462198835016,108.82938202051578,0,2,1,0,2,1,0,0,0,1,0,0,19.174414963504642,48.17172689396706,4.544582308688464,0,1221.1795496948343,2064.1513384071527,17.465335979694178,0,29.109754778062367,11.402993736237974,5.793608687036212,61.930385845947086,1.9403842735319272,1.4034022418119214,1,0,1.4238415330045289,1.0818008249019582,1.0198680009547407,56,278,644.8606227788039,23.552189725910633,487.38130997698664,0,0,0,1,0,0,0,0,100.0,0,31.774260432998567,84.58926627063074,170.71044563675605,1,4,0,2480,0.02384381373390925,4.192056606294764,1661,484,103,150,2174,122,98,23,5.149823843918674,11,2.2520758341399225,7,245,8,224.810873402765,692.0390204423165,3,496.3523015133024,2316.5271035499773,135,12,9.775681029121895,0,0,1,561.7986587743951,462.27630868351656,1146,3571,3401,9.867830644355628,20.144557930768578,63.74833603914798,1456,19,1,1.844232591435913,5.294341187618399,33.326545230300454,0,1,True,vulnerable,2025-12-05,main,2025-12-05
8,6,35,6,0,0,57.9628880524008,322.5217015423522,0,0,68.07274065761875,0,322.10023746404727,0,0,0,0,0,2,0,101.9827667883625,3,0,2.7474864161885972,0,0,222.68017577188348,289.1898557685453,54.50035948396763,0,0,0,0,0,1,0.2584505870275427,1.7430004919140125,4.130649687026054,1.173204929136808,11.111908407842572,70.08461225542703,50.887725213046274,49.998808528605316,82.35147005222777,3,4.666949150008526,14,0.048881463241028156,0,0,3.766405897770635,0,1.8715610694931457,0,0,0,5,0.6865895084599312,0,0,0,65851,318,65682,191,13143.593100373104,52046.31826767345,2,0,0,1,0,2,2,263.7359659574163,0,3,0,121,0,6,6,5,1,0,1,2,1,3,1518,0,1,1,0,2,0,0,1,1,0,0,0,0,4,0,0,1,0.8447661649208374,0,0.09186469650633765,128.10984387739734,205.19188420842192,106.34181916341652,0,3,0,0,1,0,0,0,0,0,0,0,23.06780056647885,53.64250212222989,5.226459031113447,2,1666.8191719310835,2496.7092123131774,12.089955922318492,1,54.57546888804771,5.131647228314815,3.4897697545831026,48.88981126392845,2.0485018732415727,1.4299701604068313,0,0,1.4938808265322558,1.252097066431466,1.042713372868766,88,278,743.1367080323603,21.393183196566884,468.0177900099221,0,0,0,1,1,0,0,0,100.0,0,29.104540651216798,77.01776120499741,162.8255623957995,0,1,0,2406,0.027969015920232845,4.756003341896387,1608,451,121,106,2167,125,96,19,5.4104834421842005,17,2.2710188181843933,3,255,10,267.2230750533171,655.3806074519609,5,444.81625715057754,1735.2098426003847,130,14,8.297865600025297,0,2,0,764.0813809457222,416.4695834200283,1076,3620,3335,8.269966260564708,23.766551534822124,73.16666752556728,1424,18,0,1.7997283001538897,4.822061825008062,27.599317198999064,0,1,True,vulnerable,2025-12-03,main,2025-12-03
0,0,0,0,0,0,0.0,0.0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,211.87388016805457,379.4453042555702,44.111467715062986,0,0,0,0,0,4,0.29031096590307315,2.4551635483260137,4.221636842801571,0.0,13.867063403101454,56.399874437647945,43.971299368859,47.6859631168775,58.96021990612542,0,4.2188189163984,0,0.0,0,0,0.0,0,0.0,0,0,0,5,0.6107821777199882,0,4,0,65024,330,66205,203,12911.445554719443,52404.98965351278,1,0,0,0,0,0,0,243.86208244892526,0,5,0,139,0,8,6,1,1,0,1,4,3,1,1546,0,1,0,0,0,0,0,4,0,0,0,0,0,4,0,1,0,0.841184098391674,0,0.10257479528477471,109.03096248249273,361.0765763800741,103.41012672339679,0,1,0,0,2,0,0,0,0,0,0,0,17.55041052072447,37.79488464729998,4.052822951951953,0,1611.8884977326095,3101.802941535348,23.385097907751366,0,39.45012190223875,9.746880880361319,5.955376556278321,25.337832111703786,2.3569148038900485,1.3719282129768593,0,0,1.5830073669452547,1.240764483758,0.84984694766788,68,287,618.160056445458,25.786443868531528,549.854517157227,0,0,0,3,2,0,0,0,90.43671836690272,0,21.956939590273883,88.5939911056213,157.9932976308813,4,4,0,2409,0.03108679527052957,5.731561976695862,1628,487,117,117,2189,114,92,27,4.937813017433084,15,2.4989728114475196,8,245,7,285.13174147765346,768.1447170252949,2,525.3151046713765,1910.6179272375748,110,10,8.838887609866779,0,0,0,622.7658707206132,272.2961802275725,1106,3633,3488,11.409178393602588,19.025143574980127,79.74119864523082,1436,18,0,1.9816738412889685,5.309313333016339,25.81743611250098,0,0,True,secured,2025-11-29,hardened,2025-11-29
1,8,37,5,0,0,35.24101072431063,304.93692128698547,0,0,66.50906809428861,0,328.85330925513034,0,0,0,0,0,0,0,136.27333151757816,6,0,3.1213748685352574,1,0,144.85658726874743,340.06444546054684,40.40266938144433,1,1,0,0,0,3,0.2446638212072038,2.173526795609547,4.293269345897741,0.8895778211452867,11.210164027092784,55.25483428775148,31.11790837523041,50.57743837691672,61.6750258894822,5,5.674452119293601,7,0.05285610979189589,0,0,3.431026401764866,1,1.859660004598434,1,0,0,4,0.5652279213417432,0,0,0,65991,318,65349,194,13394.844264131303,54322.876090574166,3,0,0,1,0,0,0,236.58612090647654,0,8,0,136,0,4,8,6,3,0,4,6,0,1,1500,0,4,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0.9571780106333112,0,0.10035263551971729,129.62946239616633,359.4150092862066,109.07670290836222,0,3,1,0,1,0,2,2,0,0,0,0,19.708363248590018,41.89494153020782,4.095458116212929,0,1337.3728099606958,1805.6226799344868,25.076781131522118,0,52.93475781254506,15.146649904220865,4.375983271111421,54.015605681259984,2.658779604154874,1.9438301783486476,0,0,1.7979204609340325,1.2271196728912834,1.0839747437897713,73,252,636.5944676678687,19.305123955473604,552.8311912692897,0,1,0,2,1,1,2,0,100.0,2,28.991415697140642,84.10943694954749,150.29169285255364,1,5,0,2320,0.02534528127314648,6.194939136109162,1718,506,117,116,2191,130,104,29,4.697792760934144,7,2.431488910692243,9,235,4,254.59473338924,555.1875895008242,3,585.3430741735683,2045.3899979799821,128,14,11.054395215849114,0,0,0,669.9561503366945,419.69798529013934,1114,3670,3439,9.572592057550525,18.894708453305988,82.22887739036521,1455,15,0,2.1947114895040247,3.2212797510957216,32.480221557445915,0,1,True,vulnerable,2025-11-23,main,2025-11-23
3,8,37,8,2,0,56.485212775750945,287.7549065650834,0,1,57.52253199833493,0,277.89327282686986,1,0,0,2,0,1,0,46.06226714116857,4,0,2.9837115400446566,0,0,212.52410884699668,431.23285449419916,36.80811050470486,0,0,0,0,1,1,0.2537222556913056,1.990198116930612,3.782630091546494,0.9287154217322836,10.160926481814526,57.748534913042796,56.38828578351247,29.424540697083973,82.45240929280897,2,5.222176411447597,21,0.05765735085787262,0,0,2.891432708630099,0,1.986082035417398,0,0,0,4,0.6550872090734592,0,3,0,65154,305,65880,208,13269.912386182074,51608.51495473388,3,2,0,0,0,0,0,252.5271198815253,0,5,0,144,1,6,3,4,0,0,4,3,2,0,1564,0,2,0,2,0,2,0,2,0,0,0,0,0,3,0,1,0,0.6753638145858666,0,0.09599618639816683,139.12184756197698,274.4071061145892,99.18376854074909,0,3,1,1,1,0,0,0,0,1,0,1,31.25642078172458,53.5752624383722,4.412730582233821,0,1475.7879916823558,1859.877499347202,21.213312623341285,0,52.12484233130512,12.713266764366908,2.2875095081520262,63.478557813290365,2.51896244594505,1.7706764020167576,0,2,1.1982122995194342,1.3506907350688224,0.9105392697780497,63,262,717.0698950654613,21.28609906740757,525.6729736125061,0,0,1,0,0,0,2,0,100.0,0,24.909125764274425,69.006762957222,117.89848356524385,1,3,0,2370,0.02935514853825345,5.333603046765919,1653,427,116,112,2173,99,107,29,5.806984910363722,3,2.6171408733428807,5,241,10,252.1965546598111,558.3119616724438,2,467.0273952208494,2151.7792588773045,128,9,9.799287051662716,0,0,0,850.6792466520849,362.58440758327436,1087,3607,3497,9.621707116462971,21.09355870833048,73.00321850878906,1422,22,0,1.9462727883225395,5.194852821201847,24.20662778144682,0,1,True,vulnerable,2025-11-24,main,2025-11-24
0,0,0,0,0,0,0.0,0.0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,252.02922227966732,279.0411839809174,43.57911476658561,0,0,0,0,0,1,0.28131239322875,1.6813650125426445,4.129001864115962,0.0,9.916329990595335,62.32083719139401,41.05539502199015,48.74790528695022,81.89466301346316,0,6.358354520870461,0,0.0,0,0,0.0,0,0.0,0,0,0,6,0.565341989051527,0,2,0,65287,311,65823,196,13662.635342882022,48964.35675838875,0,0,0,0,0,0,0,243.4172030154132,0,6,0,141,0,4,6,4,0,0,3,1,1,0,1575,0,3,0,0,0,0,0,0,0,0,0,0,0,5,0,1,0,1.0475863296390762,0,0.08194159964479834,108.40068746615714,285.2763132611239,83.40375718136411,0,1,0,0,3,0,0,0,0,0,0,0,16.34652543830893,53.052997891902216,4.2504455490952635,0,1594.9912269155977,3135.0810653110148,22.588638256833455,0,52.699859543278144,9.240219385503734,6.598321929154104,57.51987476120801,2.5620577569008107,1.6040120170115757,0,0,1.5608708182917812,1.3170405817325241,1.0264590624581416,68,286,751.0825099510278,25.281563586581424,449.1918040464102,0,0,0,2,1,0,0,0,100.0,0,29.133336825438796,101.56752980370929,193.53880900248802,1,10,0,2426,0.024567959128103056,5.667156549759911,1677,471,121,124,2161,132,86,29,5.195542198955786,8,2.336086779629743,4,226,8,214.9314804911789,656.3625125004718,2,493.36763739755514,2169.4189942257904,123,8,11.317097273597117,0,0,0,703.3620284690169,451.38476929825634,1085,3597,3519,10.019457912100291,17.58278887275039,82.40932498298778,1390,15,0,1.9544917355005025,5.4369016468375175,26.02783879351781,0,0,True,secured,2025-12-02,hardened,2025-12-02
0,8,32,6,1,0,47.41836492302744,369.87603466367915,0,1,65.12349331129926,0,346.6034612009683,0,1,1,0,0,0,2,107.34204533576134,0,0,2.842258383806113,0,0,200.8935954440975,493.86641286960685,34.866045836912804,0,0,2,0,0,3,0.23983767808259346,1.516084941083812,3.7733322349959577,1.116348545803126,8.698801555049904,53.37269652320258,49.53556831343068,54.19435023614296,77.63161309838668,3,4.8824131131951845,13,0.052144236269396724,0,1,3.37476053024626,0,2.0982809134038996,0,0,0,3,0.5752686047657409,2,1,0,65603,322,65954,175,13527.871652957534,49949.160255111456,1,0,1,0,0,0,0,242.57600297695365,0,2,0,152,0,4,9,6,0,0,1,4,5,3,1557,0,5,0,0,1,0,0,1,1,2,0,0,2,3,1,0,0,0.7979556743206844,0,0.11172729019259366,117.2117564417649,351.82809897790645,68.66119724111722,0,0,0,1,1,0,0,0,0,0,1,0,23.558399229846156,29.048424773200146,5.254173892246202,0,2208.6912884149824,1723.42887949525,13.888118371946891,0,31.386640492450656,11.00763139117911,2.846120755288427,57.072116830123825,2.388119554904024,1.828435113491974,0,0,1.4758187297145198,1.1614052236744843,0.9548994969870073,72,234,761.5241405204059,26.92970498758858,487.37555828438576,0,0,0,2,1,0,0,0,62.85725899109489,0,25.240611633068255,76.36898082773824,141.38292889965413,1,6,0,2453,0.02659087326220067,4.798982594827388,1692,503,122,107,2135,102,82,23,5.139515212731269,14,2.4201108094202297,6,242,10,262.7562438086952,723.0016106734997,3,500.10116574717586,2175.4668790831693,131,8,10.058401472102668,0,0,0,953.9110164384306,383.40962270148754,1101,3663,3543,10.12930697516634,20.760094926918054,65.8702135810274,1438,11,0,1.9035906410343566,5.522418613282565,26.034219259982628,0,1,True,vulnerable,2025-11-25,main,2025-11-25
0,0,0,0,0,0,0.0,0.0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,177.08922354732195,396.8320842357125,37.78614798968119,0,0,0,0,0,4,0.25350036217189037,2.0284847273546642,3.5854540463471616,0.0,12.694205484465579,55.0902270228648,39.92870364413842,50.102416620448125,74.71914848706126,0,4.7130719317972805,0,0.0,0,0,0.0,0,0.0,0,0,0,11,0.6102133461832708,0,1,0,65062,306,65688,188,13252.357232988075,49429.96264272526,5,0,0,0,0,0,0,243.06978977019193,0,5,0,162,0,4,6,4,0,0,5,4,2,3,1488,0,2,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0.7365364534518898,0,0.10432844553850278,117.76579516585481,274.0798835108903,107.36929390860361,0,1,0,0,2,0,0,0,0,0,0,0,23.025478949975692,41.747853266398465,5.392191621194552,0,1352.9270177840413,2270.552735046627,18.16968720476718,0,35.46067584786425,10.099320667633163,5.996701374239522,68.78846709331455,2.2880322608595827,1.5309004848610834,0,0,1.569430931416986,1.217383636543102,0.9213374743196867,97,275,562.9633608251656,28.073147356499142,570.6895988456354,0,0,0,2,2,0,0,0,98.06498500733457,0,29.362207921228293,71.64114944314117,203.31827128235557,1,7,0,2447,0.027787155485811753,4.391555829831766,1666,463,133,117,2157,115,100,15,5.571238822371386,17,2.614619116181325,6,256,10,281.75182495848253,712.3832566513369,3,575.4141694031691,2231.4672726740923,111,7,10.47148555202723,0,0,0,749.9735959171305,282.99696332548694,1071,3682,3419,8.120072225316362,22.879337960227748,66.36836780755264,1432,12,0,1.9090001160324856,4.196535890760969,30.845774140078568,0,0,True,secured,2025-11-28,hardened,2025-11-28
0,0,0,0,0,0,0.0,0.0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,190.46901994572332,359.2371322969488,39.71145464325882,0,0,0,0,0,1,0.24099856943564155,1.827359291775823,3.6763203988468733,0.0,9.499325575035023,71.40648429725289,49.59591126578807,50.94235320293983,76.836292482236,0,4.587715886269337,0,0.0,0,0,0.0,0,0.0,0,0,0,6,0.6261552350171596,0,4,0,65758,320,65875,195,13236.49524903375,53635.691259183404,0,0,0,0,0,0,0,259.7145645213073,0,5,0,153,0,7,7,3,1,0,5,4,3,2,1537,0,2,0,0,0,0,0,1,0,0,0,0,0,5,0,0,0,0.863797415456626,0,0.11496116367066622,123.04336259268288,309.2472266522425,79.8252792886161,0,2,0,0,2,0,0,0,0,0,0,0,28.170492895779695,47.15095233378469,4.432738285342419,0,1293.5800696174565,2389.0510667512135,17.81476901105432,0,46.01206937959757,11.263407415469143,4.689901206623176,62.46206672267432,2.260917879915861,1.5580756019435116,0,0,1.4688484100040136,1.0177188329605653,1.1413549404673922,81,249,738.0490685332718,21.946572706478133,600.7774621177516,0,0,0,1,0,0,0,0,100.0,0,26.042137251651035,77.34914399848343,139.36306816475985,0,5,0,2393,0.02301361071299196,4.168131766528994,1706,466,114,105,2135,125,79,27,4.853996661897641,6,2.3916797979751943,1,237,11,246.6831228706113,660.052494068922,4,539.1277002785313,2514.824547707159,103,20,9.304510710902592,0,0,0,657.7652423448397,302.9421341982314,1114,3553,3416,9.935963138233584,16.633694387927193,68.40819714196245,1436,11,0,1.7228836973955854,4.281045821144735,21.427314695109754,0,0,True,secured,2025-12-03,hardened,2025-12-03
0,0,0,0,0,0,0.0,0.0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,184.693310221624,435.60564698196833,41.15454502556612,0,0,0,0,0,1,0.25354445926728586,2.758536204753226,4.138334663118226,0.0,9.464153207546754,58.37247210831085,54.3118547750406,48.05043113680552,84.99760201453897,0,4.814499539001804,0,0.0,0,0,0.0,0,0.0,0,0,0,4,0.582845258302945,0,1,0,65483,280,65825,206,12953.48270322786,49133.13046774902,0,0,0,0,0,0,0,253.88818150360098,0,5,0,161,0,5,8,2,0,0,4,2,2,0,1490,0,5,0,0,0,0,0,1,0,0,0,0,0,3,0,3,0,0.9263786462022313,0,0.09578188820568782,128.87333312016358,230.8453765828153,88.54705147905413,0,2,1,0,2,0,0,0,0,0,0,0,21.352738633183847,63.9633060744152,5.05162650281042,0,1919.8558383058107,2498.0766228089615,21.749273598075586,0,29.705229494120857,13.022160390270258,2.866364158341179,34.586881219228864,2.2702439846012235,1.909190362098259,0,0,1.4265160904790477,0.9602111261946553,1.1431924173940753,75,236,593.0515677347823,22.855499518589777,607.1259423194974,0,0,0,3,0,0,0,0,100.0,0,22.575165143729944,75.1493757916566,167.36697117450723,3,4,0,2532,0.02794292231727117,4.8338227632405175,1659,471,104,113,2172,128,91,21,5.521922997403539,9,2.0056937886902544,7,227,13,211.6358743341842,766.3909315731379,2,466.0948780310556,1946.9818026958947,128,10,8.394042752484609,0,0,0,886.8398928108049,368.39248914542003,1032,3597,3458,10.501923158477068,21.313815757921347,67.48062307691963,1387,15,0,1.9914303888809222,5.351955365935016,29.900020922831896,0,0,True,secured,2025-11-25,hardened,2025-11-25
